idConfiguration,ACK,BIB,BOLD_ACK,BREF,EMAIL,JS_FOOTNOTESIZE,JS_SCRIPTSIZE,JS_STYLE,JS_TINY,LONG_ACK,LONG_AFFILIATION,PARAGRAPH_ACK,PL_FOOTNOTE,VARY_LATEX,bref_size,cserver_size,vspace_bib,nbPages,sizePDF
303,"false","true","false","true","false","false","true","true","false","false","false","false","true","true",0.8,0.6,2.8,4,220
304,"true","true","false","true","false","false","true","true","false","false","false","true","false","true",0.7,0.8,1.0,5,224
305,"false","true","false","true","true","false","false","true","true","false","true","false","true","true",0.9,0.9,2.9,4,220
306,"true","true","false","true","false","false","true","true","false","false","false","true","false","true",1.0,0.6,1.2,5,224
307,"false","true","false","true","false","false","true","true","false","false","false","false","false","true",1.0,0.8,1.2,5,216
308,"true","true","false","true","false","false","true","true","false","false","true","true","false","true",0.8,0.7,4.8,5,224
309,"false","true","false","true","false","false","true","true","false","false","false","false","true","true",0.9,0.7,1.1,5,216
31,"false","true","false","true","false","false","false","true","true","false","false","false","false","true",0.9,0.6,1.2,4,216
310,"true","true","true","true","false","false","true","true","false","false","false","false","true","true",0.7,0.9,5.0,5,220
311,"true","true","false","true","false","false","false","true","true","false","true","true","false","true",0.9,0.8,1.8,4,224
312,"true","true","false","true","false","false","true","true","false","false","false","true","false","true",0.8,0.8,2.9,5,224
313,"false","true","false","true","false","false","false","true","true","false","true","false","false","true",1.0,0.7,1.9,4,216
314,"false","true","false","true","true","false","false","true","true","false","true","false","false","true",1.0,0.9,4.7,4,216
315,"false","true","false","true","false","false","true","true","false","false","false","false","true","true",1.0,0.8,4.1,5,216
316,"false","true","false","true","true","false","true","true","false","false","true","false","true","true",1.0,0.8,2.7,5,220
317,"false","true","false","true","false","false","false","true","true","false","true","false","false","true",0.9,0.9,2.8,4,220
318,"false","true","false","true","false","false","true","true","false","false","true","false","true","true",0.7,0.8,2.1,5,216
319,"false","true","false","true","false","false","false","true","true","false","false","false","false","true",0.9,0.9,3.2,4,216
32,"false","true","false","true","false","false","true","true","false","false","true","false","true","true",0.8,0.9,4.8,5,220
320,"true","true","true","true","true","false","false","true","true","true","true","false","false","true",0.8,0.9,1.7,4,216
321,"true","true","true","true","true","false","true","true","false","false","true","false","true","true",0.8,0.7,1.3,5,220
322,"false","true","false","true","false","false","false","true","true","false","false","false","true","true",1.0,0.6,3.3,4,216
323,"true","true","false","true","false","false","true","true","false","true","true","true","true","true",0.8,0.9,3.5,5,224
324,"true","true","true","true","false","false","true","true","false","true","true","false","true","true",1.0,0.7,2.2,5,220
325,"true","true","true","true","false","false","false","true","true","true","false","false","false","true",0.8,0.6,4.2,4,216
326,"false","true","false","true","false","false","false","true","true","false","true","false","false","true",0.7,0.6,4.3,4,216
327,"false","true","false","true","false","false","true","true","false","false","true","false","false","true",1.0,0.9,4.2,5,216
328,"false","true","false","true","false","false","true","true","false","false","false","false","true","true",1.0,0.8,1.9,5,224
329,"true","true","false","true","true","false","false","true","true","true","true","true","true","true",0.9,0.7,4.5,4,228
33,"true","true","true","true","false","false","true","true","false","false","true","false","false","true",0.7,0.7,2.8,4,220
330,"true","true","false","true","true","false","false","true","true","false","true","true","true","true",0.8,0.6,3.5,4,232
331,"false","true","false","true","true","false","true","true","false","false","true","false","false","true",0.8,0.7,2.8,4,216
332,"true","true","true","true","false","false","true","true","false","false","false","false","true","true",1.0,0.8,3.2,5,220
333,"false","true","false","true","true","false","true","true","false","false","true","false","false","true",1.0,0.6,3.7,4,220
334,"false","true","false","true","false","false","true","true","false","false","false","false","true","true",0.9,0.7,3.4,5,216
335,"true","true","false","true","false","false","false","true","true","true","false","true","false","true",1.0,0.7,1.0,4,228
336,"true","true","true","true","true","false","false","true","true","true","true","false","false","true",0.9,0.8,4.4,4,216
337,"true","true","true","true","false","false","false","true","true","true","true","false","false","true",1.0,0.6,1.0,4,220
338,"true","true","false","true","false","false","false","true","true","true","false","true","true","true",0.9,0.9,4.4,5,224
339,"false","true","false","true","false","false","false","true","true","false","false","false","true","true",0.9,0.7,2.9,4,216
34,"false","true","false","true","false","false","true","true","false","false","false","false","false","true",1.0,0.6,2.8,4,220
340,"false","true","false","true","true","false","false","true","true","false","true","false","true","true",0.9,0.6,2.6,4,216
341,"false","true","false","true","false","false","false","true","true","false","false","false","true","true",0.7,0.9,1.8,4,220
342,"false","true","false","true","false","false","true","true","false","false","false","false","false","true",0.8,0.6,1.4,4,224
343,"false","true","false","true","true","false","false","true","true","false","true","false","false","true",0.8,0.8,4.0,4,216
344,"true","true","true","true","false","false","false","true","true","true","true","false","true","true",0.9,0.8,3.3,4,216
345,"true","true","true","true","false","false","true","true","false","false","true","false","false","true",0.8,0.6,4.5,4,220
346,"false","true","false","true","false","false","false","true","true","false","true","false","true","true",0.8,0.8,2.8,4,216
347,"false","true","false","true","false","false","true","true","false","false","false","false","false","true",1.0,0.8,1.4,5,216
348,"false","true","false","true","false","false","true","true","false","false","false","false","true","true",0.9,0.7,1.1,5,216
349,"false","true","false","true","false","false","false","true","true","false","false","false","true","true",0.9,0.7,5.0,4,216
35,"false","true","false","true","false","false","true","true","false","false","true","false","false","true",0.9,0.9,3.1,5,216
350,"true","true","false","true","false","false","false","true","true","false","false","true","false","true",1.0,0.8,3.0,4,228
351,"false","true","false","true","false","false","false","true","true","false","true","false","false","true",0.9,0.9,3.2,4,216
352,"true","true","true","true","false","false","true","true","false","false","true","false","true","true",1.0,0.6,4.2,5,220
353,"true","true","false","true","false","false","true","true","false","false","false","true","true","true",0.8,0.8,1.9,5,224
354,"true","true","true","true","false","false","false","true","true","true","false","false","false","true",0.7,0.9,3.8,4,216
